"","mod","ll","sig","regg"
"969","1,1,3,2,0,0,24",188.759786539455,0.0112607263179758,"0"
"2812","3,1,2,1,0,3,24",188.751693559339,0.0112615222660539,"3,5"
"2428","3,1,1,1,0,3,24",188.747336630253,0.0112619507952018,"3,5"
"1066","1,1,3,3,0,0,24",188.746825395749,0.011262001079138,"2,3,5"
"3366","3,1,3,3,0,0,12",188.739820801928,0.0112626900586677,"2"
"217","1,1,1,2,0,3,24",188.731182532943,0.0112635397863206,"0"
"202","1,1,1,2,0,0,24",188.727903038596,0.0112638623998059,"2,3,5"
"2420","3,1,1,1,0,3,12",188.725347230894,0.0112641138285184,"3,5"
"1560","2,1,2,0,0,3,12",188.714210384577,0.0112652094862091,"2,5"
"1538","2,1,2,0,0,0,12",188.69249810297,0.0112673458756671,"2,3,5"
"1546","2,1,2,0,0,0,24",188.69249810297,0.0112673458756671,"2,3,5"
"3187","3,1,3,1,0,3,12",188.685475699325,0.0112680369348564,"2,3"
"1467","2,1,1,3,0,3,24",188.680846112001,0.0112684925454729,"2,3"
"1079","1,1,3,3,0,3,12",188.66070061971,0.0112704753341301,"3"
"3099","3,1,3,0,0,3,24",188.637798150883,0.0112727298976819,"2,3"
"2020","2,1,3,1,0,0,12",188.626247967885,0.0112738670912233,"3,5"
"204","1,1,1,2,0,0,24",188.61868247416,0.0112746120273684,"3,5"
"1073","1,1,3,3,0,3,12",188.61772180897,0.0112747066227635,"0"
"314","1,1,1,3,0,3,24",188.608261717332,0.0112756381875157,"2,3,5"
"1746","2,1,2,2,0,3,12",188.575276987558,0.0112788868989131,"2,3,5"
"2131","2,1,3,2,0,3,12",188.568486054311,0.0112795558634499,"2,3"
"2332","3,1,1,0,0,3,24",188.561766583106,0.0112802178274222,"3,5"
"3365","3,1,3,3,0,0,12",188.554492183282,0.0112809345035902,"5"
"2900","3,1,2,2,0,3,12",188.529471157347,0.011283399930642,"3,5"
"2306","3,1,1,0,0,0,12",188.524190853949,0.0112839202900202,"2,3,5"
"2314","3,1,1,0,0,0,24",188.524190853949,0.0112839202900202,"2,3,5"
"1353","2,1,1,2,0,0,24",188.513239033099,0.0112849996383505,"0"
"682","1,1,2,3,0,0,24",188.500701453609,0.0112862353966613,"2,3,5"
"2516","3,1,1,2,0,3,12",188.491161983215,0.011287175738963,"3,5"
"587","1,1,2,2,0,0,24",188.485304065818,0.0112877532152469,"2,3"
"3091","3,1,3,0,0,3,12",188.442292314818,0.0112919942391061,"2,3"
"2043","2,1,3,1,0,3,24",188.391760338156,0.0112969788043467,"2,3"
"2028","2,1,3,1,0,0,24",188.373531814931,0.0112987774386987,"3,5"
"1452","2,1,1,3,0,0,24",188.349463121303,0.0113011527696777,"3,5"
"796","1,1,3,0,0,3,24",188.304564325742,0.0113055851508619,"3,5"
"770","1,1,3,0,0,0,12",188.291692088415,0.0113068562107373,"2,3,5"
"778","1,1,3,0,0,0,24",188.291692088415,0.0113068562107373,"2,3,5"
"1634","2,1,2,1,0,0,12",188.276560178512,0.0113083505831004,"2,3,5"
"2040","2,1,3,1,0,3,12",188.276366506365,0.0113083697107369,"2,5"
"1564","2,1,2,0,0,3,24",188.199596303001,0.0113159543128818,"3,5"
"2992","3,1,2,3,0,0,24",188.166021053456,0.0113192730176884,"2,5"
"3076","3,1,3,0,0,0,12",188.145664643599,0.0113212855962444,"3,5"
"3084","3,1,3,0,0,0,24",188.145664643599,0.0113212855962444,"3,5"
"1568","2,1,2,0,0,3,24",188.104313476206,0.0113253749667319,"2,5"
"592","1,1,2,2,0,0,24",188.086295568502,0.0113271572865335,"2,5"
"1658","2,1,2,1,0,3,24",188.072485006721,0.0113285236082815,"2,3,5"
"2608","3,1,1,3,0,0,24",188.056214610978,0.0113301335004979,"2,5"
"591","1,1,2,2,0,0,24",188.053221627015,0.011330429669503,"3"
"1656","2,1,2,1,0,3,12",188.039018332746,0.0113318352538571,"2,5"
"792","1,1,3,0,0,3,12",188.037573844155,0.0113319782128963,"2,5"
"3000","3,1,2,3,0,3,12",187.945952288261,0.0113410495577449,"2,5"
"2707","3,1,2,0,0,3,12",187.937146525231,0.01134192178862,"2,3"
"1748","2,1,2,2,0,3,12",187.933301582787,0.0113423026599623,"3,5"
"589","1,1,2,2,0,0,24",187.904992412738,0.0113451072963953,"5"
"1653","2,1,2,1,0,3,12",187.877449003967,0.0113478367332102,"5"
"2715","3,1,2,0,0,3,24",187.838435985249,0.0113517038842776,"2,3"
"590","1,1,2,2,0,0,24",187.802100207547,0.0113553068401162,"2"
"800","1,1,3,0,0,3,24",187.795471532114,0.0113559642446779,"2,5"
"2990","3,1,2,3,0,0,24",187.77074002586,0.0113584173489061,"2"
"2134","2,1,3,2,0,3,12",187.733624747227,0.0113620997869707,"2"
"2037","2,1,3,1,0,3,12",187.698448044841,0.0113655909887526,"5"
"2606","3,1,1,3,0,0,24",187.69497380744,0.0113659358565288,"2"
"2046","2,1,3,1,0,3,24",187.676827362939,0.0113677373208858,"2"
"2692","3,1,2,0,0,0,12",187.662056541528,0.0113692038855038,"3,5"
"2700","3,1,2,0,0,0,24",187.662056541528,0.0113692038855038,"3,5"
"1170","2,1,1,0,0,3,12",187.661085552679,0.0113693002996261,"2,3,5"
"1084","1,1,3,3,0,3,24",187.586376097152,0.0113767210105746,"3,5"
"1063","1,1,3,3,0,0,12",187.525253895769,0.0113827957342987,"3"
"1947","2,1,3,0,0,3,24",187.492605154126,0.0113860419085025,"2,3"
"585","1,1,2,2,0,0,24",187.48505476129,0.0113867927549988,"0"
"1057","1,1,3,3,0,0,12",187.45270163321,0.0113900106625678,"0"
"2038","2,1,3,1,0,3,12",187.439950713338,0.0113912791446666,"2"
"3005","3,1,2,3,0,3,24",187.432797847442,0.0113919907851663,"5"
"2997","3,1,2,3,0,3,12",187.412753926948,0.0113939851969121,"5"
"2323","3,1,1,0,0,3,12",187.384854056222,0.0113967618733046,"2,3"
"3104","3,1,3,0,0,3,24",187.362339248836,0.0113990031058638,"2,5"
"2803","3,1,2,1,0,3,12",187.350726738101,0.0114001592434939,"2,3"
"2419","3,1,1,1,0,3,12",187.341405030993,0.0114010873943355,"2,3"
"298","1,1,1,3,0,0,24",187.330571976254,0.0114021661231277,"2,3,5"
"1544","2,1,2,0,0,0,12",187.327956741324,0.0114024265570462,"2,5"
"1552","2,1,2,0,0,0,24",187.327956741324,0.0114024265570462,"2,5"
"2216","2,1,3,3,0,0,12",187.321824771478,0.0114030372226191,"2,5"
"1472","2,1,1,3,0,3,24",187.318293771762,0.0114033888797548,"2,5"
"3170","3,1,3,1,0,0,12",187.312611270102,0.0114039548307088,"2,3,5"
"700","1,1,2,3,0,3,24",187.303712612432,0.0114048411523997,"3,5"
"3172","3,1,3,1,0,0,12",187.267796617264,0.0114084191477709,"3,5"
"2039","2,1,3,1,0,3,12",187.259774475805,0.0114092184766648,"3"
"1451","2,1,1,3,0,0,24",187.242845304207,0.0114109054888648,"2,3"
"2331","3,1,1,0,0,3,24",187.221368645133,0.0114130460225936,"2,3"
"1068","1,1,3,3,0,0,24",187.218820425196,0.0114133000249957,"3,5"
"1660","2,1,2,1,0,3,24",187.218756051601,0.0114133064417237,"3,5"
"1555","2,1,2,0,0,3,12",187.214670897052,0.0114137136552826,"2,3"
"203","1,1,1,2,0,0,24",187.212472892703,0.0114139327612481,"2,3"
"1470","2,1,1,3,0,3,24",187.206203067315,0.0114145577859187,"2"
"2621","3,1,1,3,0,3,24",187.154955010154,0.0114196678718672,"5"
"2882","3,1,2,2,0,0,12",187.151921286419,0.0114199704445871,"2,3,5"
"2498","3,1,1,2,0,0,12",187.151900207992,0.0114199725469017,"2,3,5"
"2410","3,1,1,1,0,0,24",187.137849473149,0.0114213740215903,"2,3,5"
"2794","3,1,2,1,0,0,24",187.137830442653,0.0114213759198824,"2,3,5"
"2211","2,1,3,3,0,0,12",187.127791436851,0.0114223773546925,"2,3"
"3096","3,1,3,0,0,3,12",187.117038283121,0.0114234501262855,"2,5"
"2231","2,1,3,3,0,3,12",187.066257117809,0.011428517591488,"3"
"2786","3,1,2,1,0,0,12",187.049196900429,0.0114302205392644,"2,3,5"
"684","1,1,2,3,0,0,24",187.038140510468,0.0114313243216003,"3,5"
"2720","3,1,2,0,0,3,24",187.001699750661,0.0114349630328585,"2,5"
"2984","3,1,2,3,0,0,12",186.998733211896,0.0114352593009856,"2,5"
"1362","2,1,1,2,0,3,12",186.992422423129,0.0114358895847823,"2,3,5"
"208","1,1,1,2,0,0,24",186.986254841226,0.011436505599501,"2,5"
"2308","3,1,1,0,0,0,12",186.970008348325,0.0114381284491912,"3,5"
"2316","3,1,1,0,0,0,24",186.970008348325,0.0114381284491912,"3,5"
"3383","3,1,3,3,0,3,12",186.960001346587,0.0114391281555076,"3"
"402","1,1,2,0,0,3,12",186.95119218506,0.0114400082690808,"2,3,5"
"1540","2,1,2,0,0,0,12",186.940588645537,0.0114410677467825,"3,5"
"1548","2,1,2,0,0,0,24",186.940588645537,0.0114410677467825,"3,5"
"2995","3,1,2,3,0,3,12",186.913543068306,0.0114437705138468,"2,3"
"3102","3,1,3,0,0,3,24",186.895871159471,0.0114455368795793,"2"
"207","1,1,1,2,0,0,24",186.895773001414,0.0114455466915631,"3"
"3075","3,1,3,0,0,0,12",186.894732980236,0.011445650653703,"2,3"
"3083","3,1,3,0,0,0,24",186.894732980236,0.011445650653703,"2,3"
"2616","3,1,1,3,0,3,12",186.894572651793,0.0114456666804683,"2,5"
"205","1,1,1,2,0,0,24",186.862880671991,0.0114488351175161,"5"
"2712","3,1,2,0,0,3,12",186.852533671268,0.0114498697590695,"2,5"
"1274","2,1,1,1,0,3,24",186.846068797536,0.0114505162573401,"2,3,5"
"1563","2,1,2,0,0,3,24",186.811399533764,0.0114539838649832,"2,3"
"3377","3,1,3,3,0,3,12",186.808814529039,0.0114542424583162,"0"
"1557","2,1,2,0,0,3,12",186.754262179702,0.011459701014759,"5"
"2019","2,1,3,1,0,0,12",186.713871169419,0.0114637442510204,"2,3"
"2402","3,1,1,1,0,0,12",186.693664242056,0.0114657675478683,"2,3,5"
"206","1,1,1,2,0,0,24",186.681499999529,0.0114669857119391,"2"
"776","1,1,3,0,0,0,12",186.674892325252,0.0114676474786891,"2,5"
"784","1,1,3,0,0,0,24",186.674892325252,0.0114676474786891,"2,5"
"2816","3,1,2,1,0,3,24",186.647489151968,0.0114703923480217,"2,5"
"18","1,1,1,0,0,3,12",186.635684026085,0.0114715750240592,"2,3,5"
"2611","3,1,1,3,0,3,12",186.622446941867,0.0114729013033829,"2,3"
"1558","2,1,2,0,0,3,12",186.611319900531,0.0114740162872274,"2"
"772","1,1,3,0,0,0,12",186.59376680574,0.0114757754132901,"3,5"
"780","1,1,3,0,0,0,24",186.59376680574,0.0114757754132901,"3,5"
"1636","2,1,2,1,0,0,12",186.548561627585,0.011480307001857,"3,5"
"2432","3,1,1,1,0,3,24",186.54260178862,0.0114809045788153,"2,5"
"1178","2,1,1,0,0,3,24",186.534116252458,0.0114817554542825,"2,3,5"
"3094","3,1,3,0,0,3,12",186.519510893256,0.0114832201342698,"2"
"3195","3,1,3,1,0,3,24",186.508006821897,0.0114843739370686,"2,3"
"506","1,1,2,1,0,3,24",186.466534239222,0.0114885343992075,"2,3,5"
"2718","3,1,2,0,0,3,24",186.452775864586,0.0114899149499251,"2"
"2135","2,1,3,2,0,3,12",186.450103397372,0.0114901831314041,"3"
"201","1,1,1,2,0,0,24",186.442802139271,0.0114909158429107,"0"
"1172","2,1,1,0,0,3,12",186.440530792853,0.0114911437914645,"3,5"
"3267","3,1,3,2,0,0,12",186.437921216297,0.0114914056898152,"2,3"
"2691","3,1,2,0,0,0,12",186.4245928869,0.0114927434204262,"2,3"
"2699","3,1,2,0,0,0,24",186.4245928869,0.0114927434204262,"2,3"
"3007","3,1,2,3,0,3,24",186.393515732752,0.0114958631604523,"3"
"2998","3,1,2,3,0,3,12",186.385463209866,0.0114966716666218,"2"
"2024","2,1,3,1,0,0,12",186.378079212614,0.0114974131000658,"2,5"
"3179","3,1,3,1,0,0,24",186.362752889545,0.0114989521818265,"2,3"
"3283","3,1,3,2,0,3,12",186.359689085521,0.0114992598762136,"2,3"
"594","1,1,2,2,0,3,12",186.321851348597,0.0115030605563063,"2,3,5"
"3001","3,1,2,3,0,3,24",186.312088681738,0.0115040413889333,"0"
"891","1,1,3,1,0,3,24",186.290597954162,0.0115062008074706,"2,3"
"2623","3,1,1,3,0,3,24",186.273033224784,0.0115079660372159,"3"
"789","1,1,3,0,0,3,12",186.248037419768,0.0115104785461691,"5"
"2710","3,1,2,0,0,3,12",186.243313965041,0.0115109533963505,"2"
"3367","3,1,3,3,0,0,12",186.230797409793,0.0115122117837682,"3"
"2904","3,1,2,2,0,3,12",186.22625553218,0.0115126684483449,"2,5"
"1853","2,1,2,3,0,3,24",186.225241284948,0.0115127704286404,"5"
"1566","2,1,2,0,0,3,24",186.221117493628,0.0115131850759566,"2"
"2979","3,1,2,3,0,0,12",186.220479899807,0.0115132491873637,"2,3"
"3080","3,1,3,0,0,0,12",186.194132426771,0.0115158987937077,"2,5"
"3088","3,1,3,0,0,0,24",186.194132426771,0.0115158987937077,"2,5"
"2600","3,1,1,3,0,0,12",186.189051752319,0.0115164097965977,"2,5"
"3190","3,1,3,1,0,3,12",186.182057116276,0.0115171133385674,"2"
"1848","2,1,2,3,0,3,12",186.178061822972,0.0115175152167212,"2,5"
"316","1,1,1,3,0,3,24",186.156286781863,0.0115197057688282,"3,5"
"787","1,1,3,0,0,3,12",186.153542804309,0.0115199818403812,"2,3"
"2520","3,1,1,2,0,3,12",186.147505048144,0.0115205893222613,"2,5"
"2595","3,1,1,3,0,0,12",186.129974354587,0.011522353334338,"2,3"
"2989","3,1,2,3,0,0,24",186.119357260026,0.0115234218023454,"5"
"894","1,1,3,1,0,3,24",186.115479837086,0.0115238120375995,"2"
"2617","3,1,1,3,0,3,24",186.102339761444,0.0115251345917561,"0"
"2033","2,1,3,1,0,3,12",186.06435397079,0.011528958731296,"0"
"1843","2,1,2,3,0,3,12",186.047168920379,0.0115306892169367,"2,3"
"3192","3,1,3,1,0,3,12",186.003184037942,0.0115351195526335,"2,5"
"3191","3,1,3,1,0,3,12",185.964735348705,0.0115389936548159,"3"
"2696","3,1,2,0,0,0,12",185.96241677879,0.011539227316252,"2,5"
"2704","3,1,2,0,0,0,24",185.96241677879,0.011539227316252,"2,5"
"2981","3,1,2,3,0,0,12",185.9551545197,0.0115399592246894,"5"
"122","1,1,1,1,0,3,24",185.945355598894,0.0115409468577493,"2,3,5"
"1539","2,1,2,0,0,0,12",185.939219714451,0.0115415653364718,"2,3"
"1547","2,1,2,0,0,0,24",185.939219714451,0.0115415653364718,"2,3"
"3093","3,1,3,0,0,3,12",185.919490908682,0.0115435541654573,"5"
"2884","3,1,2,2,0,0,12",185.90459879879,0.0115450556419377,"3,5"
"2796","3,1,2,1,0,0,24",185.894491629689,0.011546074794601,"3,5"
"3270","3,1,3,2,0,0,12",185.88947782541,0.0115465803930873,"2"
"1364","2,1,1,2,0,3,12",185.885749408342,0.011546956385824,"3,5"
"2500","3,1,1,2,0,0,12",185.870885247521,0.0115484554858929,"3,5"
"3182","3,1,3,1,0,0,24",185.866979910204,0.0115488493844371,"2"
"795","1,1,3,0,0,3,24",185.865268373948,0.0115490220169452,"2,3"
"2129","2,1,3,2,0,3,12",185.865229218718,0.0115490259663312,"0"
"2412","3,1,1,1,0,0,24",185.860870111314,0.0115494656554396,"3,5"
"404","1,1,2,0,0,3,12",185.85978952356,0.0115495746534313,"3,5"
"2899","3,1,2,2,0,3,12",185.851388069306,0.0115504221362532,"2,3"
"2214","2,1,3,3,0,0,12",185.849693542803,0.0115505930763515,"2"
"1276","2,1,1,1,0,3,24",185.819354847706,0.0115536540051879,"3,5"
"2115","2,1,3,2,0,0,12",185.81882606212,0.0115537073625662,"2,3"
"3101","3,1,3,0,0,3,24",185.812383799549,0.0115543574421336,"5"
"410","1,1,2,0,0,3,24",185.811817646935,0.0115544145735384,"2,3,5"
"1083","1,1,3,3,0,3,24",185.811033542859,0.0115544936992553,"2,3"
"2027","2,1,3,1,0,0,24",185.808958174178,0.0115547031320209,"2,3"
"2047","2,1,3,1,0,3,24",185.7873830143,0.0115568805822925,"3"
"2307","3,1,1,0,0,0,12",185.778014149952,0.0115578262528282,"2,3"
"2315","3,1,1,0,0,0,24",185.778014149952,0.0115578262528282,"2,3"
"2605","3,1,1,3,0,0,24",185.774028697363,0.0115582285582452,"5"
"979","1,1,3,2,0,3,12",185.756376196906,0.011560010631289,"2,3"
"300","1,1,1,3,0,0,24",185.747050784172,0.0115609521706813,"3,5"
"2709","3,1,2,0,0,3,12",185.735966392014,0.0115620714050087,"5"
"2515","3,1,1,2,0,3,12",185.718612493673,0.0115638239134612,"2,3"
"1827","2,1,2,3,0,0,12",185.71777325818,0.0115639086716013,"2,3"
"2808","3,1,2,1,0,3,12",185.716263798754,0.0115640611202126,"2,5"
"1456","2,1,1,3,0,0,24",185.711114780875,0.0115645811629751,"2,5"
"3198","3,1,3,1,0,3,24",185.69801140359,0.0115659046890999,"2"
"210","1,1,1,2,0,3,12",185.696833718126,0.0115660236503914,"2,3,5"
"2811","3,1,2,1,0,3,24",185.695223275453,0.0115661863276756,"2,3"
"699","1,1,2,3,0,3,24",185.694596507637,0.0115662496406291,"2,3"
"2427","3,1,1,1,0,3,24",185.692235296458,0.0115664881614986,"2,3"
"2788","3,1,2,1,0,0,12",185.663221453823,0.0115694194347677,"3,5"
"982","1,1,3,2,0,3,12",185.644083781362,0.0115713533235385,"2"
"1640","2,1,2,1,0,0,12",185.643565718159,0.0115714056790488,"2,5"
"3078","3,1,3,0,0,0,12",185.643286136754,0.0115714339336672,"2"
"3086","3,1,3,0,0,0,24",185.643286136754,0.0115714339336672,"2"
"882","1,1,3,1,0,3,12",185.623740297952,0.0115734094156589,"2,3,5"
"2022","2,1,3,1,0,0,12",185.623696980119,0.0115734137941315,"2"
"2999","3,1,2,3,0,3,12",185.616074273713,0.0115741843065518,"3"
"1565","2,1,2,0,0,3,24",185.611518729262,0.0115746448110061,"5"
"2717","3,1,2,0,0,3,24",185.600957544009,0.0115757124756865,"5"
"797","1,1,3,0,0,3,24",185.590292739024,0.011576790715561,"5"
"691","1,1,2,3,0,3,12",185.573446615299,0.0115784941076672,"2,3"
"20","1,1,1,0,0,3,12",185.573015410422,0.0115785377121434,"3,5"
"1855","2,1,2,3,0,3,24",185.56803739478,0.0115790411129714,"3"
"1459","2,1,1,3,0,3,12",185.565651631984,0.0115792823805111,"2,3"
"1542","2,1,2,0,0,0,12",185.549718844632,0.0115808937611264,"2"
"1550","2,1,2,0,0,0,24",185.549718844632,0.0115808937611264,"2"
"307","1,1,1,3,0,3,12",185.548146017642,0.0115810528429377,"2,3"
"2213","2,1,3,3,0,0,12",185.531975605606,0.0115826885077468,"5"
"2613","3,1,1,3,0,3,12",185.523830304464,0.0115835125063647,"5"
"1747","2,1,2,2,0,3,12",185.517763490336,0.0115841262782348,"2,3"
"1454","2,1,1,3,0,0,24",185.49882976817,0.0115860419879619,"2"
"3361","3,1,3,3,0,0,12",185.478313280093,0.0115881181992279,"0"
"2021","2,1,3,1,0,0,12",185.469040889012,0.0115890566613647,"5"
"675","1,1,2,3,0,0,12",185.462224653572,0.0115897465835485,"2,3"
"3095","3,1,3,0,0,3,12",185.461812240298,0.0115897883282991,"3"
"26","1,1,1,0,0,3,24",185.460627080062,0.0115899082918568,"2,3,5"
"508","1,1,2,1,0,3,24",185.452579606055,0.0115907229011446,"3,5"
"790","1,1,3,0,0,3,12",185.430611366841,0.0115929469378403,"2"
"1266","2,1,1,1,0,3,12",185.421133355423,0.011593906611476,"2,3,5"
"2614","3,1,1,3,0,3,12",185.418534430895,0.0115941697733121,"2"
"1832","2,1,2,3,0,0,12",185.412668116879,0.0115947638063516,"2,5"
"2041","2,1,3,1,0,3,24",185.411015284546,0.0115949311804899,"0"
"2336","3,1,1,0,0,3,24",185.405113823259,0.011595528811939,"2,5"
"291","1,1,1,3,0,0,12",185.402970939074,0.0115957458259812,"2,3"
"1443","2,1,1,3,0,0,12",185.392661380474,0.0115967899517738,"2,3"
"596","1,1,2,2,0,3,12",185.367715040264,0.0115993168424697,"3,5"
"2694","3,1,2,0,0,0,12",185.366644815718,0.0115994252610864,"2"
"2702","3,1,2,0,0,0,24",185.366644815718,0.0115994252610864,"2"
"3103","3,1,3,0,0,3,24",185.354776478792,0.0116006276455596,"3"
"1651","2,1,2,1,0,3,12",185.352482278384,0.0116008600860077,"2,3"
"1637","2,1,2,1,0,0,12",185.352246129816,0.0116008840120279,"5"
"3286","3,1,3,2,0,3,12",185.338282205147,0.0116022988919308,"2"
"1837","2,1,2,3,0,0,24",185.315909011531,0.0116045661918613,"5"
"2982","3,1,2,3,0,0,12",185.302821815012,0.0116058926540267,"2"
"498","1,1,2,1,0,3,12",185.295465849952,0.0116066382896883,"2,3,5"
"2993","3,1,2,3,0,3,12",185.291365043162,0.0116070539877971,"0"
"1849","2,1,2,3,0,3,24",185.279205236763,0.0116082867128981,"0"
"2120","2,1,3,2,0,0,12",185.274127222405,0.011608801545682,"2,5"
"798","1,1,3,0,0,3,24",185.250107126236,0.0116112371245461,"2"
"1730","2,1,2,2,0,0,12",185.24671971052,0.0116115806413053,"2,3,5"
"1642","2,1,2,1,0,0,24",185.198912316467,0.0116164298580515,"2,3,5"
"2991","3,1,2,3,0,0,24",185.18220958816,0.0116181245324996,"3"
"2711","3,1,2,0,0,3,12",185.166531917697,0.0116197154285547,"3"
"2225","2,1,3,3,0,3,12",185.158679391218,0.0116205123477858,"0"
"2328","3,1,1,0,0,3,12",185.10739482202,0.0116257183430108,"2,5"
"2404","3,1,1,1,0,0,12",185.0881898254,0.0116276684793177,"3,5"
"2806","3,1,2,1,0,3,12",185.068349952528,0.0116296834264967,"2"
"2607","3,1,1,3,0,0,24",185.059368680762,0.0116305956836493,"3"
"2334","3,1,1,0,0,3,24",185.041713869853,0.011632389149141,"2"
"315","1,1,1,3,0,3,24",185.026921249064,0.0116338920717383,"2,3"
"2032","2,1,3,1,0,0,24",185.022585744056,0.0116343325935922,"2,5"
"124","1,1,1,1,0,3,24",185.021453158383,0.0116344476760689,"3,5"
"1952","2,1,3,0,0,3,24",185.008493096209,0.0116357646341389,"2,5"
"1180","2,1,1,0,0,3,24",184.983151689994,0.0116383401736227,"3,5"
"1067","1,1,3,3,0,0,24",184.967091111983,0.0116399727638424,"2,3"
"2813","3,1,2,1,0,3,24",184.960336830326,0.0116406594186322,"5"
"1845","2,1,2,3,0,3,12",184.945428237157,0.0116421752016395,"5"
"2985","3,1,2,3,0,0,24",184.92160803568,0.0116445974532308,"0"
"212","1,1,1,2,0,3,12",184.864977673838,0.0116503581595127,"3,5"
"683","1,1,2,3,0,0,24",184.813535623173,0.0116555935565816,"2,3"
"3176","3,1,3,1,0,0,12",184.803381329278,0.0116566272646228,"2,5"
"2719","3,1,2,0,0,3,24",184.786345896199,0.011658361679178,"3"
"1846","2,1,2,3,0,3,12",184.775569784554,0.0116594589518342,"2"
"1950","2,1,3,0,0,3,24",184.771753318268,0.0116598475865381,"2"
"1541","2,1,2,0,0,0,12",184.747952899396,0.0116622715000807,"5"
"1549","2,1,2,0,0,0,24",184.747952899396,0.0116622715000807,"5"
"3077","3,1,3,0,0,0,12",184.737526406834,0.0116633335273609,"5"
"3085","3,1,3,0,0,0,24",184.737526406834,0.0116633335273609,"5"
"2326","3,1,1,0,0,3,12",184.723186556164,0.01166479432155,"2"
"114","1,1,1,1,0,3,12",184.72140853832,0.0116649754601831,"2,3,5"
"1839","2,1,2,3,0,0,24",184.71078598452,0.0116660577097677,"3"
"2598","3,1,1,3,0,0,12",184.709341785264,0.0116662048557775,"2"
"1154","2,1,1,0,0,0,12",184.699061736769,0.0116672523189703,"2,3,5"
"1162","2,1,1,0,0,0,24",184.699061736769,0.0116672523189703,"2,3,5"
"2814","3,1,2,1,0,3,24",184.683775105031,0.0116688100909867,"2"
"2902","3,1,2,2,0,3,12",184.654208855591,0.0116718236062449,"2"
"2601","3,1,1,3,0,0,24",184.64822331235,0.0116724337724542,"0"
"679","1,1,2,3,0,0,12",184.616378242603,0.0116756805948372,"3"
"2429","3,1,1,1,0,3,24",184.609709815586,0.0116763606008737,"5"
"1464","2,1,1,3,0,3,12",184.606060454837,0.0116767327574775,"2,5"
"2430","3,1,1,1,0,3,24",184.599103294242,0.011677442271653,"2"
"2023","2,1,3,1,0,0,12",184.590017420816,0.0116783689438991,"3"
"884","1,1,3,1,0,3,12",184.589504734111,0.0116784212352344,"3,5"
"1469","2,1,1,3,0,3,24",184.58675836761,0.0116787013540949,"5"
"1471","2,1,1,3,0,3,24",184.578041476751,0.011679590488071,"3"
"2693","3,1,2,0,0,0,12",184.574618930615,0.0116799396106451,"5"
"2701","3,1,2,0,0,0,24",184.574618930615,0.0116799396106451,"5"
"771","1,1,3,0,0,0,12",184.562658134031,0.0116811597737782,"2,3"
"779","1,1,3,0,0,0,24",184.562658134031,0.0116811597737782,"2,3"
"1635","2,1,2,1,0,0,12",184.547887331378,0.0116826667714665,"2,3"
"2424","3,1,1,1,0,3,12",184.514542120947,0.0116860695462461,"2,5"
"2787","3,1,2,1,0,0,12",184.491195834794,0.0116884525518343,"2,3"
"2117","2,1,3,2,0,0,12",184.485124773699,0.0116890723176933,"5"
"773","1,1,3,0,0,0,12",184.442792302541,0.0116933947526346,"5"
"781","1,1,3,0,0,0,24",184.442792302541,0.0116933947526346,"5"
"2805","3,1,2,1,0,3,12",184.4393036907,0.0116937510350526,"5"
"1732","2,1,2,2,0,0,12",184.410558974122,0.0116966870678491,"3,5"
"3171","3,1,3,1,0,0,12",184.394764143114,0.0116983006917683,"2,3"
"412","1,1,2,0,0,3,24",184.384707056401,0.011699328255013,"3,5"
"1644","2,1,2,1,0,0,24",184.37551492076,0.0117002675225162,"3,5"
"3189","3,1,3,1,0,3,12",184.359777527439,0.0117018757702584,"5"
"2901","3,1,2,2,0,3,12",184.352932421011,0.0117025753595983,"5"
"2312","3,1,1,0,0,0,12",184.351489042468,0.0117027228823287,"2,5"
